id_speech,extract_id,cluster,indicator_name,code,option,textual_extract,coder_notes,coding_source,model,date_coded
M_76,M_76_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_76,M_76_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_76,M_76_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_76,M_76_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_76,M_76_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_76,M_76_un_reform_position,UN reform,un_reform_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_76,M_76_current_multilateralism_position,Multilateralism,current_multilateralism_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_76,M_76_future_multilateralism_position,Multilateralism,future_multilateralism_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_77,M_77_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,"Named female SG candidate discussed under sg_selection_position_gender does not by itself establish a general gender-equality position beyond the SG office; per rule this only forces sg_selection_position off zero, not gender_equality_position, since no broader gender-rights claim is made.",claude,claude-sonnet-5,2026-09-25
M_77,M_77_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_77,M_77_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,1,Positive / Supportive,"(1) It is in this spirit that Guyana has put forward the candidature of Her Excellency Carolyn Rodrigues Birkett for the office of Secretary-General of the United Nations. She has served her country, represented the developing world, and worked within the multilateral system with a deep understanding of both its promise and its imperfections.",Explicit backing of a named woman for the top multilateral leadership post.,claude,claude-sonnet-5,2026-09-25
M_77,M_77_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) The United Nations needs its next Secretary-General to work with all member States to restore confidence in the Organization, mobilise its energies, and turn the language of multilateralism from aspiration into action. The reform of the United Nations, the restoration of trust and the need to manage transformation is, therefore, inseparable from the question of leadership. And the choice of its next Secretary-General will be, in no small measure, a choice about the kind of United Nations we wish to leave to the generations that follow. | (2) It is in this spirit that Guyana has put forward the candidature of Her Excellency Carolyn Rodrigues Birkett for the office of Secretary-General of the United Nations. | (3) The responsibility for recommending the next Secretary-General rests, in the first instance, with the Security Council, and we therefore respectfully place before its members the candidature of Carolyn Rodrigues Birkett. Endorsed by the Caribbean Community (CARICOM), we invite all to consider her candidacy on its merits and to judge whether her vision, experience, expertise and record can help restore confidence in the United Nations at this critical moment.",,claude,claude-sonnet-5,2026-09-25
M_77,M_77_sg_selection_position_gender,SG election,sg_selection_position_gender,1,Positive / Supportive,(1) It is in this spirit that Guyana has put forward the candidature of Her Excellency Carolyn Rodrigues Birkett for the office of Secretary-General of the United Nations.,,claude,claude-sonnet-5,2026-09-25
M_77,M_77_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) I also argued that we must be bold enough to undertake the institutional reforms necessary to strengthen the Organization, enhance its credibility and enable it to meet the challenges of a changing world. | (2) As we commence this 81st Session, we have the opportunity to build a United Nations that is truly fit for purpose. | (3) The United Nations must not be a monument to the past; it must become an instrument for the future. We need a Security Council that reflects the geopolitical realities of the twenty-first century, not the power structures of 1945; a Council that embraces the emerging multipolarity of our world, including permanent representation from Africa, and Latin America and the Caribbean. | (4) To make the United Nations fit for purpose we must make it more transparent, accountable and responsive. We must strengthen the General Assembly and give greater weight to its deliberative and representative authority. We must bring greater coherence to a system too often divided by institutional rivalries, bureaucratic silos and competing mandates. We must ensure that the resources of the UN match the responsibilities we have entrusted to it.",,claude,claude-sonnet-5,2026-09-25
M_77,M_77_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) a weakening of multilateralism itself. | (2) The crisis confronting multilateralism can become the catalyst for its renewal. | (3) If the United Nations is to remain humanity's best hope, then this is not the hour to retreat from multilateralism. This is the hour to reclaim and to renew it. | (4) The United Nations needs its next Secretary-General to work with all member States to restore confidence in the Organization, mobilise its energies, and turn the language of multilateralism from aspiration into action.",,claude,claude-sonnet-5,2026-09-25
M_77,M_77_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) We need a new and invigorated multilateralism—one equal to the turbulence of our age, sufficiently courageous to confront its trials, sufficiently imaginative to navigate its transformations, and sufficiently principled to defend the rule of international law. | (2) But recommitment cannot mean merely repeating the language of yesterday. The world has changed, and multilateralism must change with it.",,claude,claude-sonnet-5,2026-09-25
M_78,M_78_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_78,M_78_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_78,M_78_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_78,M_78_sg_selection_position,SG election,sg_selection_position,0,No Mention,,"Praise/thanks to the sitting SG for his service is code 0 per rule, not quoted.",claude,claude-sonnet-5,2026-09-25
M_78,M_78_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_78,M_78_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) The Security Council must become more representative, transparent and effective. Africa remains unrepresented in the permanent category and not represented enough in the non permanent category. This historical injustice against 54 sovereign states cannot be postponed indefinitely. | (2) Somalia supports the Common African Position and meaningful African representation in both categories of the Council. | (3) Reform is not an attack on the United Nations. Reform is necessary to protect its legitimacy, renew confidence in its institutions and ensure that it remains capable of responding to the realities of our time. | (4) UN Political reform must be accompanied by institutional administrative and operational renewal. | (5) For nearly two decades, we have discussed the need to make United Nations operations more agile, coordinated, cost-effective and capable of delivering measurable results.",,claude,claude-sonnet-5,2026-09-25
M_78,M_78_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) Respect for international law is becoming increasingly selective. Multilateral cooperation is weakening. Conflict, geopolitical rivalry and mistrust are becoming defining features of our time. Uncertainty, unfortunately, has become the new normal. | (2) the United Nations has increasingly become associated with political gridlock in the Security Council, prolonged negotiations without tangible outcomes and a weakening capacity to mobilise collective action in response to threats to international peace and security. | (3) This should concern all of us, not because the United Nations is not important, but precisely because it is indispensable and appears absent from the global solutions for peace and stability in this dangerous and unpredictable time. | (4) Trust in the UN will not be restored through declarations alone. It will be restored when our institutions act consistently, uphold international law and produce results that people can see and experience. | (5) On the UN, indeed the UN remains vital to global governance and multilateralism. Yet: Restoring trust requires consistency.",,claude,claude-sonnet-5,2026-09-25
M_78,M_78_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) Reform is necessary to protect its legitimacy, renew confidence in its institutions and ensure that it remains capable of responding to the realities of our time. | (2) UN Political reform must be accompanied by institutional administrative and operational renewal. | (3) Managing transformation requires courage and cooperation.",,claude,claude-sonnet-5,2026-09-25
M_79,M_79_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_79,M_79_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_79,M_79_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_79,M_79_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) As he prepares to hand over the leadership of our organization and an international context marked by tension and uncertainty. I extend my best wishes. To his successor. (2) God willing the next leadership will embody unity and the renewal of a more credible multilateralism, and this will have the full support of the Comoros. He will be essential for that voice to defend the aspirations of developing countries, particularly small island and vulnerable states, and to foster collective responses to the challenges we share.",Congratulations to the sitting SG and PGA (Baerbock) omitted per rule; the successor passages are coded as they discuss the incoming SG.,claude,claude-sonnet-5,2026-09-25
M_79,M_79_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,"Speaker uses 'he/his' for the incoming SG, no gender-inclusive framing offered.",claude,claude-sonnet-5,2026-09-25
M_79,M_79_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) It is time to move beyond power politics and establish a new human ethic that transcends divisions of race, color and belief. (2) Let us transform the United Nations, our common home, into. A more credible organisation and a source of hope for the future.",,claude,claude-sonnet-5,2026-09-25
M_79,M_79_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) At a time when confidence in international institutions is declining, and they are often perceived as favoring power politics over law. (2) Restoring trust, mutual respect and equality before the law is our collective responsibility. (3) Allowing the conflict in the Middle East to continue directly weakens the United Nations by calling into question its ability to maintain world peace and by undermining its credibility amongst the peoples we represent. (4) The theme of this 81st session acknowledges that something is broken, and that is why confidence must be restored. (5) The international community will regain its credibility first by taking urgent action to silence the guns to protect civilian lives.",,claude,claude-sonnet-5,2026-09-25
M_79,M_79_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) God willing the next leadership will embody unity and the renewal of a more credible multilateralism, and this will have the full support of the Comoros. (2) Let us transform the United Nations, our common home, into. A more credible organisation and a source of hope for the future.",,claude,claude-sonnet-5,2026-09-25
M_80,M_80_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) Gender equality remains essential when women lead, peace agreements last longer, economies grow faster and governance becomes more accountable. (2) Liberia Liberia remains committed to full political, economic and social equality for women and girls.",,claude,claude-sonnet-5,2026-09-25
M_80,M_80_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) Gender equality remains essential when women lead, peace agreements last longer, economies grow faster and governance becomes more accountable. (2) Liberia Liberia remains committed to full political, economic and social equality for women and girls.",,claude,claude-sonnet-5,2026-09-25
M_80,M_80_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_80,M_80_sg_selection_position,SG election,sg_selection_position,0,No Mention,,Praise of sitting SG Guterres and congratulations to PGA/predecessor omitted per rule.,claude,claude-sonnet-5,2026-09-25
M_80,M_80_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_80,M_80_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) While we welcome the UN 80 reform agenda to make this organisation a. And accountable true reform must address the core structural issue. (2) Mr. president, 80 years of patience is enough. The time for structural reform is now. (3) Liberia reaffirms its support for common African position on proposed reform of the United Nations Security Council. (4) Africa demands no fewer than two permanent seats, with all accompanying rights and responsibilities, including the veto, so long as it exists, as well as additional non-permanent seat correcting. The imbalance is no, not a favour for Africa. It is necessary to restore United Nations trust, credibility and legitimacy.",,claude,claude-sonnet-5,2026-09-25
M_80,M_80_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) Trust in multilateralism is broken and needs to be restored, not because the principles of the charter are no longer relevant, but because we have applied them inconsistently and selectively. Fearing global fragmentation. (2) We cannot allow multilateralism to drift towards irrelevance, or we can change course and act boldly to restore trust, credibility and legitimacy.",,claude,claude-sonnet-5,2026-09-25
M_80,M_80_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) Our answer to that maturity is a better, more multilateralism. (2) While we welcome the UN 80 reform agenda to make this organisation a. And accountable true reform must address the core structural issue.",,claude,claude-sonnet-5,2026-09-25
M_81,M_81_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,"Mentions 'gender' only as one item in a list of future agenda topics (energy, industrialization, gender, science...), with no substantive position taken.",claude,claude-sonnet-5,2026-09-25
M_81,M_81_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_81,M_81_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_81,M_81_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_81,M_81_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_81,M_81_un_reform_position,UN reform,un_reform_position,0,No Mention,,"Speaker criticizes multilateral organizations' slowness and calls for multilateralism to 'act much more immediately' but does not call for reform/transformation of the UN itself, only faster disbursement; coded per rule that critique of inaction is No Mention.",claude,claude-sonnet-5,2026-09-25
M_81,M_81_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) To finance myself, I had to ask multilaterals. I have to ask for resources that come late or sometimes never arrive, because the slow procedures that those multilateral organizations have mean that organized crime has an advantage when it comes to getting resources from drug trafficking, drug terrorism, or the smuggling of gold to then destabilize our democracies. That is why multilateralism has to act much more immediately. It cannot be the case that one, 2 or $3 billion is the value of a democracy in crisis.",,claude,claude-sonnet-5,2026-09-25
M_81,M_81_future_multilateralism_position,Multilateralism,future_multilateralism_position,0,No Mention,,No clear proposal for how multilateral cooperation should evolve beyond faster action; kept at 0 given un_reform_position is also 0.,claude,claude-sonnet-5,2026-09-25
M_82,M_82_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_82,M_82_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_82,M_82_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_82,M_82_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_82,M_82_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_82,M_82_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) The United Nations faces a crisis of trust. (2) But the answer is not to turn away from the United Nations. (3) We need it, and we need it to work. (4) It must be able to act, treat all its members fairly and apply the same principles to everyone. (5) Hungary supports stronger international action to protect their interests, including the appointment of a United Nations Special Envoy for Future Generations.",Crisis-of-trust diagnosis paired with calls for the UN to change how it acts/treats members and a concrete proposal (Special Envoy) — coded Positive per Rule 6.I/6.J.,claude,claude-sonnet-5,2026-09-25
M_82,M_82_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) The United Nations faces a crisis of trust. (2) Too often, it fails to act when powerful states or their friends break the rules. No country should be above the law. We cannot have one rule for our friends and another for others. (3) The United Nations cannot demand trust. It must earn it.",,claude,claude-sonnet-5,2026-09-25
M_82,M_82_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) But the answer is not to turn away from the United Nations. (2) We need it, and we need it to work. It must be able to act, treat all its members fairly and apply the same principles to everyone. (3) Hungary supports stronger international action to protect their interests, including the appointment of a United Nations Special Envoy for Future Generations.","un_reform_position is Positive (1), so per rule this must be Transformation (6).",claude,claude-sonnet-5,2026-09-25
M_83,M_83_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_83,M_83_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_83,M_83_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_83,M_83_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_83,M_83_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_83,M_83_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) Every day. The UN has an increasing reason to exist, and it must inevitably evolve in step with the geopolitical changes unfolding at dizzying speed. (2) It's clear that our efforts should focus on ensuring that this is an up to date organization, properly supported, taking fair decisions that are respected","Call to evolve/update the UN organization, no named mechanism, coded Positive per Rule 6.J.",claude,claude-sonnet-5,2026-09-25
M_83,M_83_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) We cannot continue to be held hostage to the will of a handful of countries that can be counted on the fingers of one hand, nor can we yield to the economic expediencies of the time. (2) We need more effective, more representative multilateral institutions that are closer to the people and more able to respond to the challenges of our time. (3) But above all, we need to restore trust in our collective ability to change things",Restoration language and critique of current institutional capture indicate Negative per Rule 6.B.,claude,claude-sonnet-5,2026-09-25
M_83,M_83_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) We need more effective, more representative multilateral institutions that are closer to the people and more able to respond to the challenges of our time. (2) We need cooperation. We need solidarity and we also need to demonstrate austerity within these institutions. (3) The UN has an increasing reason to exist, and it must inevitably evolve in step with the geopolitical changes unfolding at dizzying speed.","un_reform_position is Positive (1), so this must be Transformation (6) per rule.",claude,claude-sonnet-5,2026-09-25
M_84,M_84_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) Multilateralism that protects human rights, strengthens democracy and advances gender equality.",,claude,claude-sonnet-5,2026-09-25
M_84,M_84_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_84,M_84_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_84,M_84_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) The next Secretary-General will have to continue to fully mobilise all instruments at their disposal to prevent conflicts, mediate in crises and build peace, with a particular focus on Ukraine, the Middle East and Sudan. The strength of tomorrow's multilateral system will depend on this commitment.",Praise of sitting SG Guterres omitted per rule; only the forward-looking 'next Secretary-General' passage quoted as evidence of a position on the selection/succession.,claude,claude-sonnet-5,2026-09-25
M_84,M_84_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_84,M_84_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) But the answer is not withdrawal. The answer is to reform, renew and reinvest. The UN80 initiative offers an opportunity to make the United Nations more efficient and more effective. (2) The European Union also continues to call for a comprehensive reform of the UN Security Council to make it more effective, inclusive, democratic and accountable. (3) It will contribute to advancing the reform and modernisation of the United Nations and the multilateral system. (4) Let us reform. Let us renew. Let us reinvest.",,claude,claude-sonnet-5,2026-09-25
M_84,M_84_current_multilateralism_position,Multilateralism,current_multilateralism_position,1,Positive / Supportive,"(1) Multilateralism is not an ideal of the past. It is the only realistic way to address the problems of today. (2) The truth is: when we act together, multilateralism delivers for people. (3) On peace and security – with the Treaty on the Non-Proliferation of nuclear weapons. On climate action – with the Paris Agreement. On poverty and health – with the Global Response to Covid-19.","These are present-tense claims about what multilateralism currently delivers, not nostalgia; also paired with reform calls but the present-system claims are clearly Positive and not undercut by restoration/crisis language.",claude,claude-sonnet-5,2026-09-25
M_84,M_84_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) The answer is to reform, renew and reinvest. (2) It will contribute to advancing the reform and modernisation of the United Nations and the multilateral system. (3) Let us reform. Let us renew. Let us reinvest. And let us act. Together.","un_reform_position is Positive (1), so this must be Transformation (6) per rule.",claude,claude-sonnet-5,2026-09-25
M_85,M_85_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_85,M_85_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_85,M_85_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_85,M_85_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_85,M_85_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_85,M_85_un_reform_position,UN reform,un_reform_position,0,No Mention,,Speech discusses balanced representation and calls for two permanent African seats with veto on the Security Council; this is Security Council reform. Coded 1 with quote below rather than 0.,claude,claude-sonnet-5,2026-09-25
M_85,M_85_current_multilateralism_position,Multilateralism,current_multilateralism_position,1,Positive / Supportive,"(1) Moreover, we see the United Nations as a universal space for pursuing solutions to shared problems. Equatorial Guinea maintains its trust in this organization because cooperation among nations remains the most certain path towards preserving peace and building shared prosperity.",,claude,claude-sonnet-5,2026-09-25
M_85,M_85_future_multilateralism_position,Multilateralism,future_multilateralism_position,5,Preservation / Strengthening,"(1) Moreover, we see the United Nations as a universal space for pursuing solutions to shared problems. Equatorial Guinea maintains its trust in this organization because cooperation among nations remains the most certain path towards preserving peace and building shared prosperity.",,claude,claude-sonnet-5,2026-09-25
M_86,M_86_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) The same is true of women's empowerment, which is essential to peaceful, inclusive and prosperous societies. The Gambia remains committed to expanding women's economic opportunities, strengthening women's leadership and addressing the barriers that limit their meaningful participation in political and public life. We are also strengthening support for women entrepreneurs, survivors of gender -based violence and vulnerable households.",,claude,claude-sonnet-5,2026-09-25
M_86,M_86_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) The same is true of women's empowerment, which is essential to peaceful, inclusive and prosperous societies. The Gambia remains committed to expanding women's economic opportunities, strengthening women's leadership and addressing the barriers that limit their meaningful participation in political and public life.",,claude,claude-sonnet-5,2026-09-25
M_86,M_86_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
M_86,M_86_sg_selection_position,SG election,sg_selection_position,0,No Mention,,Praise of sitting SG's leadership only; not a position on the selection process. Congratulations to PGA Baerbock/Rahman also excluded per rule.,claude,claude-sonnet-5,2026-09-25
M_86,M_86_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-25
